18,3000184300
02,190.0
,02,1000,181
183,31.0
,081,10.00,1.
18437.0
0,18,2000,10838,3260.000,1089,100018138.0
0,1084,328000,183340.00
,04,160184,16.
,04835000104,3110.00
0,16862,2940.00
0,16863,2940.00
0,16865,2940.00
0,16866,2940.00
0,16867,2940.00
0,16869,2920.00
0,16870,2920.00
0,16872,2960.00
0,16873,2960.00
0,16875,2930.00
0,16876,2930.00
0,16877,2930.00
0,16879,2920.00
0,16880,2920.00
0,16882,2920.00
0,16883,2930.00
0,16884,2930.00
0,16886,2930.00
0,16887,2910.00
0,16889,2940.00
0,16890,2940.00
0,16891,2930.00
0,16893,2960.00
0,16894,2960.00
0,16897,2930.00
0,16898,2930.00
0,16900,2930.00
0,16901,2930.00
0,16902,2920.00
0,16904,2920.00
0,16905,2960.00
0,16907,2930.00
0,16908,2930.00
0,16909,2930.00
0,16911,2930.00
0,16912,2930.00
0,16914,2930.00
0,16915,2930.00
0,16916,2930.00
0,16918,2930.00
0,16919,2930.00
0,16921,2940.00
0,16922,2940.00
0,16924,2940.00
0,16925,2920.00
0,16926,2940.00
0,16928,2940.00
0,16929,2930.00
0,16931,2960.00
0,16932,2960.00
0,16933,2930.00
0,16935,2930.00
0,16936,2930.00
0,16939,2960.00
0,16940,2920.00
0,16941,2920.00
0,16943,2930.00
0,16944,2930.00
0,16946,2930.00
0,16947,2940.00
0,16948,2930.00
0,16950,2930.00
0,16951,2960.00
0,16953,2930.00
0,16954,2930.00
0,16956,2930.00
0,16957,2930.00
0,16958,2940.00
0,16960,2930.00
0,16961,2930.00
0,16963,2930.00
0,16964,3000.00
0,16965,3000.00
0,16967,3190.00
0,16968,2940.00
0,16970,2940.00
0,16971,2970.00
0,16972,2930.00
0,16974,2930.00
0,16975,2930.00
0,16977,2980.00
0,16978,2980.00
0,16980,2940.00
0,16982,2970.00
0,16983,2970.00
0,16985,2960.00
0,16986,2960.00
0,16988,2960.00
0,16989,2940.00
0,16990,2940.00
0,16992,2940.00
0,16993,2960.00
0,16995,2930.00
0,16996,2930.00
0,16997,2920.00
0,16999,2920.00
0,17000,2920.00
0,17002,2930.00
0,17003,2930.00
0,17005,2940.00
0,17006,2910.00
0,17007,2910.00
0,17009,2930.00
0,17010,2940.00
0,17012,2940.00
0,17013,2930.00
0,17014,2940.00
0,17016,2940.00
0,17017,2940.00
0,17019,2930.00
0,17020,2930.00
0,17021,2940.00
0,17024,2930.00
0,17025,2930.00
0,17027,2940.00
0,17028,2940.00
0,17030,2940.00
0,17031,2940.00
0,17032,2930.00
0,17034,2930.00
0,17035,2930.00
0,17037,2930.00
0,17038,2930.00
0,17039,2920.00
0,17041,2920.00
0,17042,2960.00
0,17044,2940.00
0,17045,2940.00
0,17046,2930.00
0,17048,2940.00
0,17049,2940.00
0,17051,2930.00
0,17052,2930.00
0,17054,2930.00
0,17055,2930.00
0,17056,2910.00
0,17058,2910.00
0,17059,2930.00
0,17061,2930.00
0,17062,2930.00
0,17063,2910.00
0,17065,2910.00
0,17067,2910.00
0,17069,2930.00
0,17070,2960.00
0,17071,2960.00
0,17073,2910.00
0,17074,2920.00
0,17076,2920.00
0,17077,2930.00
0,17078,2930.00
0,17080,2930.00
0,17081,2980.00
0,17083,2980.00
0,17084,2940.00
0,17086,2940.00
0,17087,2940.00
0,17088,2940.00
0,17090,3000.00
0,17091,3000.00
0,17093,2930.00
0,17094,2940.00
0,17095,2940.00
0,17097,2960.00
0,17098,2920.00
0,17100,2920.00
0,17101,2930.00
0,17102,2940.00
0,17104,2940.00
0,17105,2920.00
0,17107,2960.00
0,17108,2960.00
0,17111,2940.00
0,17112,2960.00
0,17113,2960.00
0,17115,2940.00
0,17116,2940.00
0,17118,2940.00
0,17119,2930.00
0,17120,2930.00
0,17122,2930.00
0,17123,2930.00
0,17125,2930.00
0,17126,2930.00
0,17127,2920.00
0,17129,2920.00
0,17130,3010.00
0,17132,2930.00
0,17133,2930.00
0,17135,2940.00
0,17136,2930.00
0,17137,2930.00
0,17139,2930.00
0,17140,3010.00
0,17142,3010.00
0,17143,2960.00
0,17144,2930.00
0,17146,2930.00
0,17147,2960.00
0,17149,2930.00
0,17150,2930.00
0,17152,2920.00
0,17154,2930.00
0,17155,2930.00
0,17157,2920.00
0,17158,2930.00
0,17160,2930.00
0,17161,2940.00
0,17162,2940.00
0,17164,2940.00
0,17165,2940.00
0,17167,2940.00
0,17168,2930.00
0,17169,2910.00
0,17171,2910.00
0,17172,2960.00
0,17174,2940.00
0,17175,2940.00
0,17176,2930.00
0,17178,2930.00
0,17179,2930.00
0,17181,3000.00
0,17182,2960.00
0,17184,2960.00
0,17185,2940.00
0,17186,2960.00
0,17188,2960.00
0,17189,2960.00
0,17191,2980.00
0,17192,2980.00
0,17193,2940.00
0,17196,2940.00
0,17197,2940.00
0,17199,2930.00
0,17200,2960.00
0,17201,2960.00
0,17203,2910.00
0,17204,2920.00
0,17206,2920.00
0,17207,2940.00
0,17208,2940.00
0,17210,2940.00
0,17211,2930.00
0,17213,2930.00
0,17214,2960.00
0,17216,2930.00
0,17217,2930.00
0,17218,2960.00
0,17220,2940.00
0,17221,2940.00
0,17223,2920.00
0,17224,2940.00
0,17225,2940.00
0,17227,2940.00
0,17228,2930.00
0,17230,2930.00
0,17231,2930.00
0,17232,2930.00
0,17234,2930.00
0,17235,2940.00
0,17238,2940.00
0,17239,2940.00
0,17241,2930.00
0,17242,2970.00
0,17243,2970.00
0,17245,2940.00
0,17246,2940.00
0,17248,2940.00
0,17249,2940.00
0,17250,2940.00
0,17252,2920.00
0,17253,2940.00
0,17255,2940.00
0,17256,2940.00
0,17257,2920.00
0,17259,2920.00
0,17260,2930.00
0,17262,2930.00
0,17263,2930.00
0,17265,2930.00
0,17266,2930.00
0,17267,2930.00
0,17269,2930.00
0,17270,3120.00
0,17272,3120.00
0,17273,2930.00
0,17274,2940.00
0,17276,2940.00
0,17277,2960.00
0,17280,2920.00
0,17281,2920.00
0,17282,3190.00
0,17284,2970.00
0,17285,2970.00
0,17287,2930.00
0,17288,2920.00
0,17290,2920.00
0,17291,2970.00
0,17292,2970.00
0,17294,2930.00
0,17295,2960.00
0,17297,2960.00
0,17298,3000.00
0,17299,2920.00
0,17301,2920.00
0,17302,2930.00
0,17304,2920.00
0,17305,2920.00
0,17306,2940.00
0,17308,2940.00
0,17309,2940.00
0,17311,2920.00
0,17312,2940.00
0,17314,2940.00
0,17315,2930.00
0,17316,2920.00
0,17318,2920.00
0,17319,2960.00
0,17321,2960.00
0,17323,2960.00
0,17324,2940.00
0,17326,2930.00
0,17327,2930.00
0,17329,2920.00
0,17330,2960.00
0,17331,2960.00
0,17333,2930.00
0,17334,2910.00
0,17336,2910.00
0,17337,2930.00
0,17338,2930.00
0,17340,2920.00
0,17341,2930.00
0,17343,2930.00
0,17344,2940.00
0,17346,2920.00
0,17347,2920.00
0,17348,2940.00
0,17350,2940.00
0,17351,2940.00
0,17353,2930.00
0,17354,2970.00
0,17355,2970.00
0,17357,2940.00
0,17358,2940.00
0,17360,2940.00
0,17361,2940.00
0,17362,2930.00
0,17364,2930.00
0,17366,2920.00
0,17368,2930.00
0,17369,2930.00
0,17371,2910.00
0,17372,3080.00
0,17373,3080.00
0,17375,2940.00
0,17376,2930.00
0,17378,2930.00
0,17379,2960.00
0,17380,2960.00
0,17382,2940.00
0,17383,2930.00
0,17385,2930.00
0,17386,2930.00
0,17387,2930.00
0,17389,2930.00
0,17390,2930.00
0,17392,2930.00
0,17393,2930.00
0,17395,2930.00
0,17396,2940.00
0,17397,2940.00
0,17399,2930.00
0,17400,2920.00
0,17402,2920.00
0,17403,2940.00
0,17404,2930.00
0,17406,2930.00
0,17408,2930.00
0,17410,2960.00
0,17411,2960.00
0,17412,2940.00
0,17414,2920.00
0,17415,2920.00
0,17417,2910.00
0,17418,2920.00
0,17420,2920.00
0,17421,2930.00
0,17422,2930.00
0,17424,2930.00
0,17425,2940.00
0,17427,2940.00
0,17428,2940.00
0,17429,2940.00
0,17431,2940.00
0,17432,2920.00
0,17434,2940.00
0,17435,2940.00
0,17436,2930.00
0,17438,2920.00
0,17439,2920.00
0,17441,2930.00
0,17442,2940.00
0,17444,2940.00
0,17445,2920.00
0,17446,2910.00
0,17448,2910.00
0,17449,2930.00
0,17452,2930.00
0,17453,2930.00
0,17454,2960.00
0,17456,2940.00
0,17457,2940.00
0,17459,2940.00
0,17460,2930.00
0,17461,2930.00
0,17463,2930.00
0,17464,2930.00
0,17466,2920.00
0,17467,2920.00
0,17468,2920.00
0,17470,2960.00
0,17471,2930.00
0,17473,2930.00
0,17474,2940.00
0,17476,2940.00
0,17477,2940.00
0,17478,2930.00
0,17480,2930.00
0,17481,2930.00
0,17483,2940.00
0,17484,2940.00
0,17485,2940.00
0,17487,2960.00
0,17488,2940.00
0,17490,2940.00
0,17491,2920.00
0,17492,2930.00
0,17495,2930.00
0,17496,2930.00
0,17498,2920.00
0,17499,2920.00
0,17501,2930.00
0,17502,2940.00
0,17503,2940.00
0,17505,2920.00
0,17506,2920.00
0,17508,2940.00
0,17509,2930.00
0,17510,2930.00
0,17512,2940.00
0,17513,2940.00
0,17515,2940.00
0,17516,2920.00
0,17517,2940.00
0,17519,2940.00
0,17520,2910.00
0,17522,2920.00
0,17523,2920.00
0,17525,2940.00
0,17526,2940.00
0,17527,2940.00
0,17529,2940.00
0,17530,2930.00
0,17532,2930.00
0,17533,2960.00
0,17534,2930.00
0,17537,2930.00
0,17538,2940.00
0,17540,2920.00
0,17541,2920.00
0,17542,2940.00
0,17544,2930.00
0,17545,2930.00
0,17547,2930.00
0,17548,2930.00
0,17550,2930.00
0,17551,2930.00
0,17552,2930.00
0,17554,2960.00
0,17555,2930.00
0,17557,2930.00
0,17558,2930.00
0,17559,2940.00
0,17561,2940.00
0,17562,2930.00
0,17564,2930.00
0,17565,2930.00
0,17566,2960.00
0,17568,2940.00
0,17569,2940.00
0,17571,2920.00
0,17572,2920.00
0,17574,2920.00
0,17575,2920.00
0,17576,2890.00
0,17579,2890.00
0,17580,2940.00
0,17582,2930.00
0,17583,2930.00
0,17584,2980.00
0,17586,2930.00
0,17587,2930.00
0,17589,2920.00
0,17590,2920.00
0,17591,2930.00
0,17593,2960.00
0,17594,2960.00
0,17596,2930.00
0,17597,2940.00
0,17599,2940.00
0,17600,2960.00
0,17601,2930.00
0,17603,2930.00
0,17604,2940.00
0,17606,2920.00
0,17607,2920.00
0,17608,2940.00
0,17610,2960.00
0,17611,2960.00
0,17613,2940.00
0,17614,2940.00
0,17615,2940.00
0,17617,2920.00
0,17618,2920.00
0,17620,2920.00
0,17622,2940.00
0,17623,2910.00
0,17625,2910.00
0,17626,2930.00
0,17628,2940.00
0,17629,2940.00
0,17631,2940.00
0,17632,2940.00
0,17633,2920.00
0,17635,2930.00
0,17636,2930.00
0,17638,2930.00
0,17639,2890.00
0,17640,2890.00
0,17642,2920.00
0,17643,2940.00
0,17645,2940.00
0,17646,2930.00
0,17647,2940.00
0,17649,2940.00
0,17650,2920.00
0,17652,2910.00
0,17653,2910.00
0,17655,2930.00
0,17656,2930.00
0,17657,2930.00
0,17659,2930.00
0,17660,2930.00
0,17662,2930.00
0,17664,2930.00
0,17665,2940.00
0,17667,2940.00
0,17668,2930.00
0,17670,3210.00
0,17671,3210.00
0,17672,3200.00
0,17674,3200.00
0,17675,3200.00
0,17677,3110.00
0,17678,3110.00
0,17680,3080.00
0,17681,3160.00
0,17682,3160.00
0,17684,3140.00
0,17685,3200.00
0,17687,3200.00
0,17688,3150.00
0,17689,3120.00
0,17691,3120.00
0,17692,3200.00
0,17694,3170.00
0,17695,3170.00
0,17696,3160.00
0,17698,3150.00
0,17699,3150.00
0,17701,3160.00
0,17702,3170.00
0,17704,3170.00
0,17705,3140.00
0,17707,3190.00
0,17709,3190.00
0,17710,3140.00
0,17712,3100.00
0,17713,3100.00
0,17714,3150.00
0,17716,3150.00
0,17717,3160.00
0,17719,3170.00
0,17720,3170.00
0,17721,3210.00
0,17723,3120.00
0,17724,3120.00
0,17726,3170.00
0,17727,3190.00
0,17729,3190.00
0,17730,3230.00
0,17731,3140.00
0,17733,3140.00
0,17734,3190.00
0,17736,2960.00
0,17737,2960.00
0,17738,2920.00
0,17740,2970.00
0,17741,2970.00
0,17743,2940.00
0,17744,2920.00
0,17745,2920.00
0,17747,3000.00
0,17748,2930.00
0,17751,2930.00
0,17752,2920.00
0,17753,2940.00
0,17755,2940.00
0,17756,2940.00
0,17758,2940.00
0,17759,2940.00
0,17761,2930.00
0,17762,2930.00
0,17763,2930.00
0,17765,2930.00
0,17766,2930.00
0,17768,2930.00
0,17769,2940.00
0,17770,2940.00
0,17772,2940.00
0,17773,2930.00
0,17775,2930.00
0,17776,2930.00
0,17777,2940.00
0,17779,2940.00
0,17780,2930.00
0,17782,2910.00
0,17783,2910.00
0,17785,2920.00
0,17786,2960.00
0,17787,2960.00
0,17789,2960.00
0,17790,2890.00
0,17793,2890.00
0,17794,2940.00
0,17795,2920.00
0,17797,2920.00
0,17798,2920.00
0,17800,2920.00
0,17801,2940.00
0,17802,2930.00
0,17804,2930.00
0,17805,2960.00
0,17807,2930.00
0,17808,2930.00
0,17810,2930.00
0,17811,2960.00
0,17812,2960.00
0,17814,2930.00
0,17815,2920.00
0,17817,2920.00
0,17818,2930.00
0,17819,2920.00
0,17821,2920.00
0,17822,2930.00
0,17824,2930.00
0,17825,2930.00
0,17826,2930.00
0,17828,2930.00
0,17829,2930.00
0,17831,2940.00
0,17832,2930.00
0,17835,2930.00
0,17836,2940.00
0,17837,2960.00
0,17839,2960.00
0,17840,2930.00
0,17842,2930.00
0,17843,2930.00
0,17844,2970.00
0,17846,2970.00
0,17847,2930.00
0,17849,2940.00
0,17850,2940.00
0,17851,2920.00
0,17853,2970.00
0,17854,2970.00
0,17856,2940.00
0,17857,2940.00
0,17859,2940.00
0,17860,2940.00
0,17861,2920.00
0,17863,2920.00
0,17864,2940.00
0,17866,2940.00
0,17867,2940.00
0,17868,2940.00
0,17870,2920.00
0,17871,2920.00
0,17873,3050.00
0,17874,2920.00
0,17875,2920.00
0,17878,2930.00
0,17879,2910.00
0,17881,2910.00
0,17882,2970.00
0,17883,2970.00
0,17885,2930.00
0,17886,2930.00
0,17888,2930.00
0,17889,2930.00
0,17891,2930.00
0,17892,2930.00
0,17893,2890.00
0,17895,2940.00
0,17896,2940.00
0,17898,2970.00
0,17899,2930.00
0,17900,2930.00
0,17902,2920.00
0,17903,2920.00
0,17905,2920.00
0,17906,2920.00
0,17907,2930.00
0,17909,2930.00
0,17910,2920.00
0,17912,2960.00
0,17913,2960.00
0,17915,2930.00
0,17916,2930.00
0,17917,2930.00
0,17920,2930.00
0,17921,2930.00
0,17923,2930.00
0,17924,2930.00
0,17925,2930.00
0,17927,2930.00
0,17928,2920.00
0,17930,2920.00
0,17931,2930.00
0,17932,2920.00
0,17934,2920.00
0,17935,2930.00
0,17937,2910.00
0,17938,2910.00
0,17940,2920.00
0,17941,2910.00
0,17942,2910.00
0,17944,2960.00
0,17945,2940.00
0,17947,2940.00
0,17948,2940.00
0,17949,2910.00
0,17951,2910.00
0,17952,2920.00
0,17954,2940.00
0,17955,2940.00
0,17956,2930.00
0,17958,2940.00
0,17959,2940.00
0,17961,2940.00
0,17963,2890.00
0,17965,2890.00
0,17966,2960.00
0,17967,2940.00
0,17969,2940.00
0,17970,2940.00
0,17972,2940.00
0,17973,2940.00
0,17974,2960.00
0,17976,2960.00
0,17977,2970.00
0,17979,2940.00
0,17980,2940.00
0,17981,2930.00
0,17983,2940.00
0,17984,2940.00
0,17986,2940.00
0,17987,2940.00
0,17989,2940.00
0,17990,2970.00
0,17991,2930.00
0,17993,2930.00
0,17994,2960.00
0,17996,2960.00
0,17997,2960.00
0,17998,2960.00
0,18000,2960.00
0,18001,2960.00
0,18003,2930.00
0,18004,2960.00
0,18006,2960.00
0,18008,2930.00
0,18009,2960.00
0,18011,2960.00
0,18012,2940.00
0,18013,2940.00
0,18015,2960.00
0,18016,2930.00
0,18018,2930.00
0,18019,2930.00
0,18021,2930.00
0,18022,2930.00
0,18023,2960.00
0,18025,2940.00
0,18026,2940.00
0,18028,2940.00
0,18029,2970.00
0,18030,2970.00
0,18032,2940.00
0,18033,2930.00
0,18035,2930.00
0,18036,2970.00
0,18037,2970.00
0,18039,2970.00
0,18040,2940.00
0,18042,2940.00
0,18043,2940.00
0,18045,2930.00
0,18046,2960.00
0,18048,2960.00
0,18050,2960.00
0,18051,2940.00
0,18053,2940.00
0,18054,2940.00
0,18055,2940.00
0,18057,2940.00
0,18058,2940.00
0,18060,2940.00
0,18061,2940.00
0,18062,2940.00
0,18064,2940.00
0,18065,2940.00
0,18067,2960.00
0,18068,2960.00
0,18070,2940.00
0,18071,2970.00
0,18072,2970.00
0,18074,2940.00
0,18075,2930.00
0,18077,2930.00
0,18078,2960.00
0,18079,2960.00
0,18081,2960.00
0,18082,2930.00
0,18084,2940.00
0,18085,2940.00
0,18086,2930.00
0,18088,2960.00
0,18089,2960.00
0,18092,2960.00
0,18093,3070.00
0,18095,3070.00
0,18096,2960.00
0,18097,2960.00
0,18099,3030.00
0,18100,3030.00
0,18102,3030.00
0,18103,3010.00
0,18104,3010.00
0,18106,3010.00
0,18107,2960.00
0,18109,2920.00
0,18110,2920.00
0,18111,3000.00
0,18113,2920.00
0,18114,2920.00
0,18116,2940.00
0,18117,3010.00
0,18119,3010.00
0,18120,2930.00
0,18121,2960.00
0,18123,2960.00
0,18124,2930.00
0,18126,2930.00
0,18127,2930.00
0,18128,2910.00
0,18130,2930.00
0,18131,2930.00
0,18134,2930.00
0,18135,2930.00
0,18136,2930.00
0,18138,2930.00
0,18139,2930.00
0,18141,2920.00
0,18142,2940.00
0,18143,2940.00
0,18145,2910.00
0,18146,2940.00
0,18148,2940.00
0,18149,2940.00
0,18151,2940.00
0,18152,2940.00
0,18153,2920.00
0,18155,2940.00
0,18156,2940.00
0,18158,2920.00
0,18159,2940.00
0,18160,2940.00
0,18162,2920.00
0,18163,2930.00
0,18165,2930.00
0,18166,2930.00
0,18167,2960.00
0,18169,2960.00
0,18170,2940.00
0,18172,2930.00
0,18173,2930.00
0,18176,2930.00
0,18177,2930.00
0,18178,2930.00
0,18180,2930.00
0,18181,2930.00
0,18183,2920.00
0,18184,2940.00
0,18185,2940.00
0,18187,2940.00
0,18188,2930.00
0,18190,2930.00
0,18191,2940.00
0,18192,2920.00
0,18194,2920.00
0,18195,2930.00
0,18197,2930.00
0,18198,2930.00
0,18200,2940.00
0,18201,2940.00
0,18202,2940.00
0,18204,2930.00
0,18205,2930.00
0,18207,2930.00
0,18208,2930.00
0,18209,2920.00
0,18211,2920.00
0,18212,2930.00
0,18214,2930.00
0,18215,2930.00
0,18216,2920.00
0,18219,2960.00
0,18220,2960.00
0,18222,2940.00
0,18223,2940.00
0,18225,2930.00
0,18226,2940.00
0,18227,2940.00
0,18229,2930.00
0,18230,2940.00
0,18232,2940.00
0,18233,2960.00
0,18234,2930.00
0,18236,2930.00
0,18237,2920.00
0,18239,2910.00
0,18240,2910.00
0,18241,2920.00
0,18243,2920.00
0,18244,2920.00
0,18246,2930.00
0,18247,2920.00
0,18249,2920.00
0,18250,2940.00
0,18251,2920.00
0,18253,2920.00
0,18254,2940.00
0,18256,2940.00
0,18257,2940.00
0,18258,2910.00
0,18260,2940.00
0,18262,2940.00
0,18264,2930.00
0,18265,2930.00
0,18266,2940.00
0,18268,2940.00
0,18269,2940.00
0,18271,2920.00
0,18272,2930.00
0,18274,2930.00
0,18275,2930.00
0,18276,2930.00
0,18278,2930.00
0,18279,2930.00
0,18281,2960.00
0,18282,2960.00
0,18283,2940.00
0,18285,2930.00
0,18286,2930.00
0,18288,2930.00
0,18289,2930.00
0,18290,2930.00
0,18292,2940.00
0,18293,2920.00
0,18295,2920.00
0,18296,2930.00
0,18297,2940.00
0,18299,2940.00
0,18300,2930.00
0,18302,2940.00
0,18304,2940.00
0,18306,2940.00
0,18307,2940.00
0,18308,2940.00
0,18310,2940.00
0,18311,2940.00
0,18313,2930.00
0,18314,2930.00
0,18315,2930.00
0,18317,2930.00
0,18318,2920.00
0,18320,2920.00
0,18321,2930.00
0,18322,2910.00
0,18324,2910.00
0,18325,2960.00
0,18327,2940.00
0,18328,2940.00
0,18330,2920.00
0,18331,2930.00
0,18332,2930.00
0,18334,2930.00
0,18335,2930.00
0,18337,2930.00
0,18338,2930.00
0,18339,2920.00
0,18341,2920.00
0,18342,2940.00
0,18344,2930.00
0,18345,2930.00
0,18347,2930.00
0,18349,2930.00
0,18350,2940.00
0,18352,2940.00
0,18353,2940.00
0,18355,2930.00
0,18356,2940.00
0,18357,2940.00
0,18359,2960.00
0,18360,2920.00
0,18362,2920.00
0,18363,2940.00
0,18364,2940.00
0,18366,2940.00
0,18367,2960.00
0,18369,2930.00
0,18370,2930.00
0,18371,2920.00
0,18373,2920.00
0,18374,2920.00
0,18376,2930.00
0,18377,2940.00
0,18379,2940.00
0,18380,2940.00
0,18381,2930.00
0,18383,2930.00
0,18384,2960.00
0,18386,2940.00
0,18387,2940.00
0,18388,2930.00
0,18391,2930.00
0,18392,2940.00
0,18394,2920.00
0,18395,2920.00
0,18396,2940.00
0,18398,2940.00
0,18399,2940.00
0,18401,2920.00
0,18402,2930.00
0,18403,2930.00
0,18405,2930.00
0,18406,2930.00
0,18408,2930.00
0,18409,2940.00
0,18411,2930.00
0,18412,2930.00
0,18413,2930.00
0,18415,2940.00
0,18416,2940.00
0,18418,2930.00
0,18419,2960.00
0,18420,2960.00
0,18422,2940.00
0,18423,2920.00
0,18425,2920.00
0,18426,2960.00
0,18427,2920.00
0,18429,2920.00
0,18430,2930.00
0,18433,2930.00
0,18434,2930.00
0,18436,2930.00
0,18437,2930.00
0,18438,2930.00
0,18440,2940.00
0,18441,2940.00
0,18443,2930.00
0,18444,2940.00
0,18445,2940.00
0,18447,2940.00
0,18448,2930.00
0,18450,2930.00
0,18451,2930.00
0,18452,2920.00
0,18454,2920.00
0,18455,2920.00
0,18457,2940.00
0,18458,2940.00
0,18460,2930.00
0,18461,2940.00
0,18462,2940.00
0,18464,2930.00
0,18465,2930.00
0,18467,2930.00
0,18468,2940.00
0,18469,2930.00
0,18471,2930.00
0,18472,2930.00
0,18475,2930.00
0,18476,2930.00
0,18477,2930.00
0,18479,2930.00
0,18480,2960.00
0,18482,2930.00
0,18483,2930.00
0,18485,2930.00
0,18486,2940.00
0,18487,2940.00
0,18489,2930.00
0,18490,2960.00
0,18492,2960.00
0,18493,2910.00
0,18494,2910.00
0,18496,2910.00
0,18497,2920.00
0,18499,2940.00
0,18500,2940.00
0,18501,2930.00
0,18503,2960.00
0,18504,2960.00
0,18506,2930.00
0,18507,2930.00
0,18509,2930.00
0,18510,2930.00
0,18511,2930.00
0,18513,2930.00
0,18514,2930.00
0,18516,2940.00
0,18518,2940.00
0,18519,2920.00
0,18521,2920.00
0,18522,2940.00
0,18524,2940.00
0,18525,2940.00
0,18526,2920.00
0,18528,2930.00
0,18529,2930.00
0,18531,2930.00
0,18532,2920.00
0,18534,2920.00
0,18535,2930.00
0,18536,2920.00
0,18538,2920.00
0,18539,2940.00
0,18541,2940.00
0,18542,2940.00
0,18543,2930.00
0,18545,2940.00
0,18546,2940.00
0,18548,2940.00
0,18549,2910.00
0,18550,2910.00
0,18552,2940.00
0,18553,2940.00
0,18555,2940.00
0,18556,2930.00
0,18557,2930.00
0,18560,2930.00
0,18561,2930.00
0,18563,2930.00
0,18564,2920.00
0,18566,2930.00
0,18567,2930.00
0,18568,2930.00
0,18570,2920.00
0,18571,2920.00
0,18573,2930.00
0,18574,2920.00
0,18575,2920.00
0,18577,2940.00
0,18578,2920.00
0,18580,2920.00
0,18581,2940.00
0,18582,2940.00
0,18584,2940.00
0,18585,2930.00
0,18587,3000.00
0,18588,3000.00
0,18590,2940.00
0,18591,2940.00
0,18592,2940.00
0,18594,2940.00
0,18595,2920.00
0,18597,2920.00
0,18598,2930.00
0,18599,2930.00
0,18601,2930.00
0,18603,2910.00
0,18605,2910.00
0,18606,2940.00
0,18607,2930.00
0,18609,2930.00
0,18610,2930.00
0,18612,2940.00
0,18613,2940.00
0,18615,2940.00
0,18616,2920.00
0,18617,2920.00
0,18619,2940.00
0,18620,2920.00
0,18622,2920.00
0,18623,2930.00
0,18624,2940.00
0,18626,2940.00
0,18627,2930.00
0,18629,2960.00
0,18630,2960.00
0,18631,2920.00
0,18633,2920.00
0,18634,2920.00
0,18636,2920.00
0,18637,2930.00
0,18639,2930.00
0,18640,2930.00
0,18641,2940.00
0,18643,2940.00
0,18644,2930.00
0,18647,2930.00
0,18648,2940.00
0,18649,2940.00
0,18651,2940.00
0,18652,2920.00
0,18654,2930.00
0,18655,2930.00
0,18656,2930.00
0,18658,2940.00
0,18659,2940.00
0,18661,2930.00
0,18662,2930.00
0,18664,2930.00
0,18665,2940.00
0,18666,2940.00
0,18668,2940.00
0,18669,2920.00
0,18671,2940.00
0,18672,2940.00
0,18673,2920.00
0,18675,2940.00
0,18676,2940.00
0,18678,2930.00
0,18679,2960.00
0,18680,2960.00
0,18682,2920.00
0,18683,2920.00
0,18685,2920.00
0,18686,2930.00
0,18688,2930.00
0,18690,2940.00
0,18691,2930.00
0,18693,2930.00
0,18694,2930.00
0,18696,2940.00
0,18697,2940.00
0,18698,2910.00
0,18700,2940.00
0,18701,2940.00
0,18703,2930.00
0,18704,2940.00
0,18705,2940.00
0,18707,2920.00
0,18708,2930.00
0,18710,2930.00
0,18711,2930.00
0,18712,2930.00
0,18714,2930.00
0,18715,2910.00
0,18717,2920.00
0,18718,2920.00
0,18720,2940.00
0,18721,2930.00
0,18722,2930.00
0,18724,2940.00
0,18725,2930.00
0,18727,2930.00
0,18728,2920.00
0,18729,2920.00
0,18732,2930.00
0,18733,2930.00
0,18735,2930.00
0,18736,3210.00
0,18737,3320.00
0,18739,3320.00
0,18740,3160.00
0,18742,3150.00
0,18743,3150.00
0,18745,3140.00
0,18746,3110.00
0,18747,3110.00
0,18749,3100.00
0,18750,3210.00
0,18752,3210.00
0,18753,3140.00
0,18754,3120.00
0,18756,3120.00
0,18757,3200.00
0,18759,3170.00
0,18760,3170.00
0,18761,3210.00
0,18763,3160.00
0,18764,3160.00
0,18766,3190.00
0,18767,2920.00
0,18769,2920.00
0,18770,2960.00
0,18771,2960.00
0,18774,2930.00
0,18775,2930.00
0,18777,2930.00
0,18778,2930.00
0,18779,2960.00
0,18781,2960.00
0,18782,2920.00
0,18784,2930.00
0,18785,2930.00
0,18786,2930.00
0,18788,2920.00
0,18789,2920.00
0,18791,2960.00
0,18792,2930.00
0,18794,2930.00
0,18795,2930.00
0,18796,2930.00
0,18798,2930.00
0,18799,2930.00
0,18801,2940.00
0,18802,2940.00
0,18803,2940.00
0,18805,2920.00
0,18806,2920.00
0,18808,2940.00
0,18809,2920.00
0,18810,2920.00
0,18812,2930.00
0,18813,2930.00
0,18816,2940.00
0,18817,2920.00
0,18818,2920.00
0,18820,2930.00
0,18821,2960.00
0,18823,2960.00
0,18824,2940.00
0,18826,2930.00
0,18827,2930.00
0,18828,2940.00
0,18830,2920.00
0,18831,2920.00
0,18833,2930.00
0,18834,2930.00
0,18835,2930.00
0,18837,2930.00
0,18838,2940.00
0,18840,2940.00
0,18841,2930.00
0,18842,2940.00
0,18844,2940.00
0,18845,2940.00
0,18847,2930.00
0,18848,2930.00
0,18850,2930.00
0,18851,2940.00
0,18852,2940.00
0,18854,2960.00
0,18855,2960.00
0,18857,2940.00
0,18859,2940.00
0,18860,2940.00
0,18862,2910.00
0,18863,2940.00
0,18865,2940.00
0,18866,2930.00
0,18867,2930.00
0,18869,2930.00
